Country,Year,Month,Branch,Position,Name,Status,Gender,File,CIA Updated,Created
Czechia,2020,May,NA,Dep. Prime Min. & Min. of Finance,Alena SCHILLEROVA,Titular,NA,May2020ChiefsDirectory.pdf,5-May-20,10/13/2021 3:35
Czechia,2020,May,NA,"Dep. Prime Min., Min. of Industry & Trade, & Min. of Transport",Karel KAVLICEK,Titular,NA,May2020ChiefsDirectory.pdf,5-May-20,10/13/2021 3:35
Czechia,2020,May,NA,First Dep. Prime Min. & Min. of Interior,Jan HAMACEK,Titular,NA,May2020ChiefsDirectory.pdf,5-May-20,10/13/2021 3:35
Czechia,2020,May,NA,Min. of Agriculture,Miroslav TOMAN,Titular,NA,May2020ChiefsDirectory.pdf,5-May-20,10/13/2021 3:35
Czechia,2020,May,NA,Min. of Culture,Lubomir ZAOROLEK,Titular,NA,May2020ChiefsDirectory.pdf,5-May-20,10/13/2021 3:35
Czechia,2020,May,NA,Min. of Defense,Lubomir METNAR,Titular,NA,May2020ChiefsDirectory.pdf,5-May-20,10/13/2021 3:35
Czechia,2020,May,NA,"Min. of Education, Youth, & Sport",Robert PLAGA,Titular,NA,May2020ChiefsDirectory.pdf,5-May-20,10/13/2021 3:35
Czechia,2020,May,NA,Min. of the Environment,Richard BRABEC,Titular,NA,May2020ChiefsDirectory.pdf,5-May-20,10/13/2021 3:35
Czechia,2020,May,NA,Min. of Foreign Affairs,Tomas PETRICEK,Titular,NA,May2020ChiefsDirectory.pdf,5-May-20,10/13/2021 3:35
Czechia,2020,May,NA,Min. of Health,Adam VOJTECH,Titular,NA,May2020ChiefsDirectory.pdf,5-May-20,10/13/2021 3:35
Czechia,2020,May,NA,Min. of Justice,Marie BENESOVA,Titular,NA,May2020ChiefsDirectory.pdf,5-May-20,10/13/2021 3:35
Czechia,2020,May,NA,Min. of Labor & Social Affairs,Jana MALACOVA,Titular,NA,May2020ChiefsDirectory.pdf,5-May-20,10/13/2021 3:35
Czechia,2020,May,NA,Min. for Regional Development,Klara DOSTALOVA,Titular,NA,May2020ChiefsDirectory.pdf,5-May-20,10/13/2021 3:35
Czechia,2020,May,NA,"Governor, Czech National Bank",Jiri RUSNOK,Titular,NA,May2020ChiefsDirectory.pdf,5-May-20,10/13/2021 3:35
Czechia,2020,May,NA,Ambassador to the US,Hynek KMONICEK,Titular,NA,May2020ChiefsDirectory.pdf,5-May-20,10/13/2021 3:35
Czechia,2020,May,NA,"Permanent Representative to the UN, New York",Maria CHATARDOVA,Titular,NA,May2020ChiefsDirectory.pdf,5-May-20,10/13/2021 3:35
Denmark,2020,May,NA,Queen,MARGRETHE II,Titular,NA,May2020ChiefsDirectory.pdf,15-Jul-19,10/13/2021 3:35
Denmark,2020,May,NA,Prime Min.,Mette FREDERIKSEN,Titular,NA,May2020ChiefsDirectory.pdf,15-Jul-19,10/13/2021 3:35
Denmark,2020,May,NA,Min. for Building & Housing,Kaare DYBVAD,Titular,NA,May2020ChiefsDirectory.pdf,15-Jul-19,10/13/2021 3:35
Denmark,2020,May,NA,Min. for Children & Education,Pernille ROSENKRANTZ-THEIL,Titular,NA,May2020ChiefsDirectory.pdf,15-Jul-19,10/13/2021 3:35
Denmark,2020,May,NA,Min. for Culture & Ecclesiastical Affairs,Joy MORGENSEN,Titular,NA,May2020ChiefsDirectory.pdf,15-Jul-19,10/13/2021 3:35
Denmark,2020,May,NA,Min. of Defense,Trine BRAMSEN,Titular,NA,May2020ChiefsDirectory.pdf,15-Jul-19,10/13/2021 3:35
Denmark,2020,May,NA,Min. for Development Cooperation,Rasmus PREHN,Titular,NA,May2020ChiefsDirectory.pdf,15-Jul-19,10/13/2021 3:35
Denmark,2020,May,NA,Min. for Employment,Peter HUMMELGAARD,Titular,NA,May2020ChiefsDirectory.pdf,15-Jul-19,10/13/2021 3:35
Denmark,2020,May,NA,"Min. for Energy, Utilities, & Climate",Dan JORGENSEN,Titular,NA,May2020ChiefsDirectory.pdf,15-Jul-19,10/13/2021 3:35
Denmark,2020,May,NA,Min. for the Environment,Lea WERMELIN,Titular,NA,May2020ChiefsDirectory.pdf,15-Jul-19,10/13/2021 3:35
Denmark,2020,May,NA,Min. for Finance,Nicolai WAMMEN,Titular,NA,May2020ChiefsDirectory.pdf,15-Jul-19,10/13/2021 3:35
Denmark,2020,May,NA,"Min. for Food, Fishing, Equality, & Nordic Cooperation",Mogens JENSEN,Titular,NA,May2020ChiefsDirectory.pdf,15-Jul-19,10/13/2021 3:35
Denmark,2020,May,NA,Min. for Foreign Affairs,Jeppe KOFOD,Titular,NA,May2020ChiefsDirectory.pdf,15-Jul-19,10/13/2021 3:35
Denmark,2020,May,NA,Min. for Health & Eldery Affairs,Magnus HEUNICKE,Titular,NA,May2020ChiefsDirectory.pdf,15-Jul-19,10/13/2021 3:35
Denmark,2020,May,NA,Min. for Immigration & Integration,Mattias TESFAYE,Titular,NA,May2020ChiefsDirectory.pdf,15-Jul-19,10/13/2021 3:35
Denmark,2020,May,NA,"Min. for Industry, Business, & Financial Affairs",Simon KOLLERUP,Titular,NA,May2020ChiefsDirectory.pdf,15-Jul-19,10/13/2021 3:35
Denmark,2020,May,NA,Min. for Justice,Nick HAEKKERUP,Titular,NA,May2020ChiefsDirectory.pdf,15-Jul-19,10/13/2021 3:35
Denmark,2020,May,NA,"Min. for Science, Technology, Information, & Higher Education",Ane HALSBOE-JORGENSEN,Titular,NA,May2020ChiefsDirectory.pdf,15-Jul-19,10/13/2021 3:35
Denmark,2020,May,NA,Min. for Social Affairs & the Interior,Astrid KRAG,Titular,NA,May2020ChiefsDirectory.pdf,15-Jul-19,10/13/2021 3:35
Denmark,2020,May,NA,Min. for Taxation,Morten BODSKOV,Titular,NA,May2020ChiefsDirectory.pdf,15-Jul-19,10/13/2021 3:35
Denmark,2020,May,NA,Min. for Transport,Benny ENGELBRECHT,Titular,NA,May2020ChiefsDirectory.pdf,15-Jul-19,10/13/2021 3:35
Denmark,2020,May,NA,"Chmn., Board of Governors, Danish National Bank",Lars ROHDE,Titular,NA,May2020ChiefsDirectory.pdf,15-Jul-19,10/13/2021 3:35
Denmark,2020,May,NA,Ambassador to the US,Lone Dencker WISBORG,Titular,NA,May2020ChiefsDirectory.pdf,15-Jul-19,10/13/2021 3:35
Denmark,2020,May,NA,"Permanent Representative to the UN, New York",Martin Bille HERMANN,Titular,NA,May2020ChiefsDirectory.pdf,15-Jul-19,10/13/2021 3:35
Djibouti,2020,May,NA,Pres.,Ismail Omar GUELLEH,Titular,NA,May2020ChiefsDirectory.pdf,10-Jun-19,10/13/2021 3:35
Djibouti,2020,May,NA,Prime Min.,Abdoulkader Kamil MOHAMED,Titular,NA,May2020ChiefsDirectory.pdf,10-Jun-19,10/13/2021 3:35
Djibouti,2020,May,NA,"Min. of Agriculture, Livestock, & Fisheries",Mohamed Ahmed AWALEH,Titular,NA,May2020ChiefsDirectory.pdf,10-Jun-19,10/13/2021 3:35
Djibouti,2020,May,NA,Min. of Budget,Bodeh Ahmed ROBLEH,Titular,NA,May2020ChiefsDirectory.pdf,10-Jun-19,10/13/2021 3:35
Djibouti,2020,May,NA,Min. of Communication,Abdi Youssouf SOUGUEH,Titular,NA,May2020ChiefsDirectory.pdf,10-Jun-19,10/13/2021 3:35
Djibouti,2020,May,NA,Min. of Defense,Ali Hassan BAHDON,Titular,NA,May2020ChiefsDirectory.pdf,10-Jun-19,10/13/2021 3:35
Djibouti,2020,May,NA,Min. of Economy & Finance,Ilyas Moussa DAWALEH,Titular,NA,May2020ChiefsDirectory.pdf,10-Jun-19,10/13/2021 3:35
Djibouti,2020,May,NA,Min. of Energy,"Yacin Houssein BOUH, Dr.",Titular,NA,May2020ChiefsDirectory.pdf,10-Jun-19,10/13/2021 3:35
Djibouti,2020,May,NA,Min. of Foreign Affairs & Intl. Cooperation,Mahamoud Ali YOUSSOUF,Titular,NA,May2020ChiefsDirectory.pdf,10-Jun-19,10/13/2021 3:35
Djibouti,2020,May,NA,"Min. of Habitat, Urban Planning, & Environment",Moussa Mohamed AHMED,Titular,NA,May2020ChiefsDirectory.pdf,10-Jun-19,10/13/2021 3:35
Djibouti,2020,May,NA,Min. of Health,"Djama Elmi OKIEH, Dr.",Titular,NA,May2020ChiefsDirectory.pdf,10-Jun-19,10/13/2021 3:35
Djibouti,2020,May,NA,Min. of Higher Education & Research,"Nabil Mohamed AHMED, Dr.",Titular,NA,May2020ChiefsDirectory.pdf,10-Jun-19,10/13/2021 3:35
Djibouti,2020,May,NA,Min. of Infrastructure & Transport,Moussa Ahmed HASSAN,Titular,NA,May2020ChiefsDirectory.pdf,10-Jun-19,10/13/2021 3:35
Djibouti,2020,May,NA,Min. of Interior,Hassan Omar Mohamed BOURHAN,Titular,NA,May2020ChiefsDirectory.pdf,10-Jun-19,10/13/2021 3:35
Djibouti,2020,May,NA,"Min. of Islamic Affairs, Culture, & Charitable Assets",Moumin Hassan BARREH,Titular,NA,May2020ChiefsDirectory.pdf,10-Jun-19,10/13/2021 3:35
Djibouti,2020,May,NA,Min. of Justice & Penal Affairs,Moumin Ahmed CHEIKH,Titular,NA,May2020ChiefsDirectory.pdf,10-Jun-19,10/13/2021 3:35
Djibouti,2020,May,NA,Min. of Labor,Hassan Idriss SAMRIEH,Titular,NA,May2020ChiefsDirectory.pdf,10-Jun-19,10/13/2021 3:35
Djibouti,2020,May,NA,Min. of Women & the Family,Moumina Houmed HASSAN,Titular,NA,May2020ChiefsDirectory.pdf,10-Jun-19,10/13/2021 3:35
Djibouti,2020,May,NA,Min. of National Education & Professional Training,Moustapha Mohamed MAHAMOUD,Titular,NA,May2020ChiefsDirectory.pdf,10-Jun-19,10/13/2021 3:35
Djibouti,2020,May,NA,"Governor, Central Bank",Ahmed OSMAN Ali,Titular,NA,May2020ChiefsDirectory.pdf,10-Jun-19,10/13/2021 3:35
Djibouti,2020,May,NA,Ambassador to the US,Mohamed Siad DOUALEH,Titular,NA,May2020ChiefsDirectory.pdf,10-Jun-19,10/13/2021 3:35
Djibouti,2020,May,NA,"Permanent Representative to the UN, New York",Mohamed Siad DOUALEH,Titular,NA,May2020ChiefsDirectory.pdf,10-Jun-19,10/13/2021 3:35
Dominica,2020,May,NA,Pres.,Charles SAVARIN,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominica,2020,May,NA,Prime Min.,Roosevelt SKERRIT,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominica,2020,May,NA,Dep. Prime Min.,Reginald AUSTRIE,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominica,2020,May,NA,"Min. of Agriculture, Food, & Fisheries",Reginald AUSTRIE,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominica,2020,May,NA,"Min. of Commerce, Enterprise, & Small Business Development",Roselyn PAUL,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominica,2020,May,NA,"Min. of Ecclesiastical Affairs, Family, & Gender Affairs",Catherine Lady DANIEL,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominica,2020,May,NA,Min. of Education & Human Resource Development,Petter Saint-JEAN,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominica,2020,May,NA,"Min. of the Environment, Climate Resilience, Disaster Management, & Urban Renewal",Joseph ISAAC,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominica,2020,May,NA,"Min. of Finance, Investments, Housing, & Lands",Roosevelt SKERRIT,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominica,2020,May,NA,Min. of Foreign Affairs & Caricom Affairs,Francine BARON,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominica,2020,May,NA,Min. of Health & Social Services,Kenneth DARROUX,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominica,2020,May,NA,"Min. of Information, Science, Telecommunication, & Technology",Kelver DARROUX,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominica,2020,May,NA,"Min. of Justice, Immigration, & National Security",Rayburn BLACKMOORE,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominica,2020,May,NA,Min. of Kalinago Affairs,Casius DARROUX,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominica,2020,May,NA,Min. of Planning & Economic Development,Miriam BLANCHARD,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominica,2020,May,NA,"Min. of Public Works, Water Resource Management, & Ports",John Collin MCINTYRE,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominica,2020,May,NA,Min. of Tourism & Culture,Robert TONGE,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominica,2020,May,NA,"Min. of Trade, Energy, & Employment",Ian DOUGLAS,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominica,2020,May,NA,"Min. of Youth, Sports, Culture, & Constituency Empowerment",Justina CHARLES,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominica,2020,May,NA,Min. in the Ministry of Housing and Lands,Johnson DRIGO,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominica,2020,May,NA,Parliamentary Sec. in the Min. of Health & Social Services,Ivor STEPHENSON,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominica,2020,May,NA,Attorney Gen.,Levi PETER,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominica,2020,May,NA,"Permanent Representative to the UN, New York",Loreen Ruth BANNIS-ROBERTS,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominican Republic,2020,May,NA,Pres.,Danilo MEDINA Sanchez,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominican Republic,2020,May,NA,Vice Pres.,Margarita CEDENO DE FERNANDEZ,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominican Republic,2020,May,NA,Min. of Agriculture,Osmar BENITEZ,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominican Republic,2020,May,NA,Min. of Culture,Eduardo SELMAN,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominican Republic,2020,May,NA,Min. of Defense,"Ruben Dario Paulino SEM, Maj. Gen.",Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominican Republic,2020,May,NA,"Min. of Economy, Planning, & Development",Isidoro SANTANA,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominican Republic,2020,May,NA,Min. of Education,Andres NAVARRO Garcia,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominican Republic,2020,May,NA,Min. of Energy & Mines,Antonio ISA CONDE,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominican Republic,2020,May,NA,Min. of the Environment & Natural Resources,Angel Francisco ESTEVEZ Bourdierd,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominican Republic,2020,May,NA,Min. of Finance,Donald GUERRERO Ortiz,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominican Republic,2020,May,NA,Min. of Foreign Affairs,Miguel Octavio VARGAS Maldonado,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominican Republic,2020,May,NA,"Min. of Higher Education, Science, & Technology",Andres NAVARRO Garcia,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominican Republic,2020,May,NA,Min. of Industry & Commerce,Nelson TOCA Simo,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominican Republic,2020,May,NA,Min. of Interior & Police,Jose Ramon FADUL Fadul,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominican Republic,2020,May,NA,Min. of Labor,Winston Antonio SANTOS Urena,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominican Republic,2020,May,NA,Min. of the Presidency,Gustavo Adolfo MONTALVO Franco,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominican Republic,2020,May,NA,Min. of Public Admin.,Manuel Ramon VENTURA CAMEJO,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominican Republic,2020,May,NA,Min. of Public Health & Social Welfare,Rafael SANCHEZ Cardenas,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominican Republic,2020,May,NA,Min. of Public Works & Communications,Gonzalo CASTILLO Terrero,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominican Republic,2020,May,NA,Min. of Sports,Danilo DIAZ,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominican Republic,2020,May,NA,Min. of Tourism,Francisco Javier GARCIA Fernandez,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominican Republic,2020,May,NA,Min. of Women,Janet Altagracia CAMILO Hernandez,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominican Republic,2020,May,NA,Min. of Youth,Jorge Felix MINAYA Contreras,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominican Republic,2020,May,NA,Admin. Sec. of the Presidency,Jose Ramon PERALTA Sanchez,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominican Republic,2020,May,NA,Attorney Gen.,Jean Alain RODRIGUEZ,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominican Republic,2020,May,NA,"Governor, Central Bank",Hector VALDEZ Albizu,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominican Republic,2020,May,NA,Ambassador to the US,Jose Tomas PEREZ Vazquez,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Dominican Republic,2020,May,NA,"Permanent Representative to the UN, New York",Francisco Antonio CORTORREAL,Titular,NA,May2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35
Ecuador,2020,May,NA,Pres.,Lenin MORENO Garces,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,Vice Pres.,Otto SONNENHOLZNER Sper,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,Min. of Agriculture,Xavier LAZO Guerrero,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,Min. of Aquaculture,Ana Katuska DROUET Salcedo,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,Min. of Culture,Juan Fernando VELASCO,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,Min. of Economic & Social Inclusion,Berenice CORDERO Molina,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,Min. of Economy & Finance,Richard MARTINEZ Alvarado,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,Min. of Education,Monserrat CREAMER Guillen,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,Min. of Energy & Non-Renewable Natural Resources,Jose Ivan AGUSTO Briones,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,Min. of Environment,Marcelo MATA Guerrero,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,Min. of Foreign Relations & Integration,Jose VALENCIA Amores,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,Min. of Foreign Trade & Investment,Ivan ONTANEDA Berru,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,Min. of Govt.,Maria Paula ROMO Rodriguez,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,Min. of Industry & Productivity,Pablo CAMPANA Saenz,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,Min. of Labor,Andres MADERO Poveda,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,Min. of National Defense,Oswaldo JARRIN Roman,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,Min. of Public Health,Catalina ANDRAMUNO Zeballos,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,Min. of Sports,Andrea SOTOMAYOR Andrade,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,Min. of Telecommunication & Information,Andres MICHELENA Ayala,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,Min. of Tourism,Rosi PRADO DE HOLGUIN,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,Min. of Transportation & Public Works,Jorge HIDALGO Zavala,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,Min. of Urban Development & Housing,Guido MACCHIAVELLO Almeida,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,National Sec. of Communication,Gabriel ARROBA Soria,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,National Sec. of Public Admin.,NA,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,Sec. Gen. of the Presidency,Juan Sebastian ROLDAN Proano,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,"Sec. of Education, Science, & Technology",Adrian BONILLA Soria,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,Sec. of Human Rights,Marlo BRITO Fuentes,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,Sec. of Intelligence,Ricardo LUQUE Nuques,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,Sec. of Risk Management,Maria Alexandra OCLES Padilla,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,Sec. of Water,Humberto CHOLANGO Tipanluisa,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,Legal Sec. Gen.,Johana PESANTEZ Benitez,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,"Pres., Central Bank",Veronica ARTOLA Jarrin,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,Ambassador to the US,Ivonne Juez Abuchacra de BAKI,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Ecuador,2020,May,NA,"Permanent Representative to the UN, New York",Luis GALLEGOS Chiriboga,Titular,NA,May2020ChiefsDirectory.pdf,13-Feb-20,10/13/2021 3:35
Egypt,2020,May,NA,Pres.,Abdelfattah ELSISI,Titular,NA,May2020ChiefsDirectory.pdf,24-Jan-20,10/13/2021 3:35
Egypt,2020,May,NA,Prime Min. and Min. of Administrative Reform and Investment,Mostafa MADBOULY,Titular,NA,May2020ChiefsDirectory.pdf,24-Jan-20,10/13/2021 3:35
Egypt,2020,May,NA,Min. of Agriculture & Land Reclamation,El Sayed EL KOSAYER,Titular,NA,May2020ChiefsDirectory.pdf,24-Jan-20,10/13/2021 3:35
Egypt,2020,May,NA,Min. of Antiquities & Tourism,Khaled El-ENANY,Titular,NA,May2020ChiefsDirectory.pdf,24-Jan-20,10/13/2021 3:35
Egypt,2020,May,NA,Min. of Civil Aviation,Mohamed MANAR,Titular,NA,May2020ChiefsDirectory.pdf,24-Jan-20,10/13/2021 3:35
Egypt,2020,May,NA,Min. of Communications & Information Technology,Amr Ahmed TALAAT,Titular,NA,May2020ChiefsDirectory.pdf,24-Jan-20,10/13/2021 3:35
Egypt,2020,May,NA,Min. of Culture,Enas ABDEL-DAYEM,Titular,NA,May2020ChiefsDirectory.pdf,24-Jan-20,10/13/2021 3:35
Egypt,2020,May,NA,Min. of Defense,"Muhammad ZAKI, Gen.",Titular,NA,May2020ChiefsDirectory.pdf,24-Jan-20,10/13/2021 3:35
Egypt,2020,May,NA,Min. of Education & Technical Education,Tarek SHAWKY,Titular,NA,May2020ChiefsDirectory.pdf,24-Jan-20,10/13/2021 3:35
Egypt,2020,May,NA,Min. of Electricity & Renewable Energy,Mohamed SHAKER,Titular,NA,May2020ChiefsDirectory.pdf,24-Jan-20,10/13/2021 3:35
Egypt,2020,May,NA,Min. of Environment,Yasmine Abdel Aziz FUAD,Titular,NA,May2020ChiefsDirectory.pdf,24-Jan-20,10/13/2021 3:35
Egypt,2020,May,NA,Min. of Finance,Mohamed MAAIT,Titular,NA,May2020ChiefsDirectory.pdf,24-Jan-20,10/13/2021 3:35
Egypt,2020,May,NA,Min. of Foreign Affairs,Sameh SHOUKRY,Titular,NA,May2020ChiefsDirectory.pdf,24-Jan-20,10/13/2021 3:35
Egypt,2020,May,NA,Min. of Health & Population,"Halah ZAYED, Dr.",Titular,NA,May2020ChiefsDirectory.pdf,24-Jan-20,10/13/2021 3:35
Egypt,2020,May,NA,Min. of Higher Education & Scientific Research,Khaled ABDEL-GHAFFAR,Titular,NA,May2020ChiefsDirectory.pdf,24-Jan-20,10/13/2021 3:35
Egypt,2020,May,NA,"Min. of Housing, Utilities, & Urban Development",Assam EL-GAZZAR,Titular,NA,May2020ChiefsDirectory.pdf,24-Jan-20,10/13/2021 3:35
Egypt,2020,May,NA,Min. of Industry & Trade,Nevine GAMEA,Titular,NA,May2020ChiefsDirectory.pdf,24-Jan-20,10/13/2021 3:35
Egypt,2020,May,NA,Min. of Information,Osama HEIKEL,Titular,NA,May2020ChiefsDirectory.pdf,24-Jan-20,10/13/2021 3:35
Egypt,2020,May,NA,Min. of Interior,"Mahmud TAWFIK, Maj. Gen.",Titular,NA,May2020ChiefsDirectory.pdf,24-Jan-20,10/13/2021 3:35
Egypt,2020,May,NA,Min. of International Cooperation,Rania AL-MASHAT,Titular,NA,May2020ChiefsDirectory.pdf,24-Jan-20,10/13/2021 3:35
Egypt,2020,May,NA,Min. of Irrigation & Water Resources,Mohamed ABDEL-AATI,Titular,NA,May2020ChiefsDirectory.pdf,24-Jan-20,10/13/2021 3:35
Egypt,2020,May,NA,Min. of Justice,Omar MARAWAN,Titular,NA,May2020ChiefsDirectory.pdf,24-Jan-20,10/13/2021 3:35
