Angola,2020,August,NA,"Min. of Public Admin., Employment, & Social Security",Antonio Rodrigues Afonso PAULO,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,Min. of Public Works & Planning,Manuel Tavares DE ALMEIDA,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,Min. of Science & Technology,Maria Candida TEIXEIRA,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,Min. of Social Communication,Nuno dos Anjos Caldas ALBINO,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,Min. of State & Head of the Security House of the Pres. of the Republic,Pedro SEBASTIAO,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,"Min. of Telecommunications, Information Technology, & Social Communication",Manuel Gomes da Conceicao HOMEM,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,Min. of Territorial Admin.,Marcy LOPES,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,Min. of Transport,Ricardo Daniel Sandao Viegas de ABREU,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,Min. of Urbanism & Housing,Branca Manuel da Costa Neto do ESPIRITO SANTO,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,Min. of Welfare & Social Reintegration,Joao Baptista KUSSUMUA,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
Angola,2020,August,NA,Min. of Youth & Sports,Ana Paula Sacramento NETO,Titular,NA,August2020ChiefsDirectory.pdf,21-Apr-20,10/1/2021 17:05
